"","X.x","Line","habitat","watering","fertilization","WFtreatment","Plot","rawcount","obsID","IDnum","family.x","annual.x","MarinaSp","nat.inv","Functional.group.x","species","X.y","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","X.1","annual.y","family.y","origin","Functional.group.y","SCT","SCP","Starch","CN","Carbon","N","Mass","Length","Shape","Compact","Disp","Texture","mucilage","Perimeter","Intensity","W","area","dispcat","totplotincmissing","totplottraits","relab","relab_traitsonly"
"1004",1004,"2","Harsh","watered","fertilized","WN","19",1,1331,48,"PHRYMACEAE","perennial","no","native","Forb","MIMGUT",34,3.97487079160757,-0.853926278320066,0.682090567813381,-0.664969824983437,-0.160544249885115,0.813754423718621,-0.163181689095298,0.534350975449184,-0.35423277644188,0.326813015740659,-0.267863614607837,34,"perennial","PHRYMACEAE","Native","Forb",1.18321595661992,-1.24214399146524,0,12.274753407123,0.552800949474398,45.0356052899288,-3.58045017367417,-0.598745249452261,-3.71163513164408,2.67060022361542,0,-2.40521132798441,0,0.273020210748127,10.8619017,0.38110532,-1.89167874863159,NA,85,74,0.0117647058823529,0.0135135135135135
"1005",1005,"2","Harsh","watered","fertilized","WN","19",0,1332,148,"Caryophyllaceae","annual",NA,"native","Forb","MINDOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,74,0,0
"1006",1006,"2","Harsh","watered","fertilized","WN","19",0,1333,153,"VALERIANACEAE","annual","no","native","Forb","PLECIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,74,0,0
"1007",1007,"2","Harsh","watered","fertilized","WN","19",0,1334,156,"Asteraceae","annual",NA,"invasive","Forb","PSELUT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,74,0,0
"1008",1008,"2","Harsh","watered","fertilized","WN","19",0,1335,159,"Caryophyllaceae","annual","no","invasive","Forb","SAGAPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,74,0,0
"1009",1009,"2","Harsh","watered","fertilized","WN","19",0,1336,162,"Asteraceae","annual","yes","invasive","Forb","SENVUL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,74,0,0
"1010",1010,"2","Harsh","watered","fertilized","WN","19",0,1337,57,"Iridaceae","perennial","no","native","Forb","SISBEL",39,0.978345472253725,2.24464751682601,-0.733870049826568,0.845287419105721,-0.383640707909451,0.724399730383871,0.0602630242594286,-0.55394346221331,0.31308746602614,0.201786253383569,-0.115611446648268,39,"perennial","Iridaceae","Native","Forb",2.32379000772445,-0.503483825609335,0,17.1212853346219,0.461060507482108,26.9290826284971,1.1986913821362,0.704561958388986,-4.47598759235427,2.70398233433705,0,-1.13784512469487,0,1.65445471881587,13.89008905,1.69060085,0.944402584876749,NA,85,74,0,0
"1011",1011,"2","Harsh","watered","fertilized","WN","37",0,1362,1,"Asteraceae","annual","yes","native","Forb","AGOHET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1012",1012,"2","Harsh","watered","fertilized","WN","37",0,1363,2,"ALLIACEAE","bulb","no","native","Forb","ALLFAL",1,1.02619780253925,1.96405361753119,-0.382051591282957,-0.450314357747674,0.169241626622436,-0.165017396058501,0.554305281402353,-0.701439381665382,0.650451674874474,-0.492404783282776,-0.26785147601021,1,"bulb","ALLIACEAE","Native","Forb",1.67332005306815,-0.887436770457525,0,13.369306310071,0.436761092150171,32.6689419795222,1.40224644733382,1.02351331281187,-4.12983271680384,2.6529739074605,0,-2.27583919471629,0,1.90348360901154,5.033866,2.0650592,1.37106429521256,NA,233,185,0,0
"1013",1013,"2","Harsh","watered","fertilized","WN","37",0,1364,102,"ALLIACEAE","bulb","no","native","Forb","ALLAMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1014",1014,"2","Harsh","watered","fertilized","WN","37",0,1365,4,"Asteraceae","annual","yes","native","Forb","ANCFIL",53,1.18125045714061,-0.744724399609858,-0.908683199357575,-0.546988428484813,-0.0496214303086834,-0.505801870085633,-0.652563020450408,-0.297295157236459,-0.508151859500422,-0.411370443691102,-0.0477720972381971,53,"annual","Asteraceae","Native","Forb",1.48323969741913,-0.270789271314439,0,8.68064960088081,0.496955562559092,57.2486605735897,-1.00996059107355,0.809484104433864,-2.39801543820655,2.61661479666721,0,-1.19441750198131,0,1.59533813612726,11.898513,1.08570697,0.451353230504206,NA,233,185,0,0
"1015",1015,"2","Harsh","watered","fertilized","WN","37",0,1366,105,"Fabaceae","annual","no","native","N-fixer","ASTBRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1016",1016,"2","Harsh","watered","fertilized","WN","37",0,1367,106,"Fabaceae","annual","yes","native","N-fixer","ASTGAM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1017",1017,"2","Harsh","watered","fertilized","WN","37",55,1369,5,"Brassicaceae","annual","yes","native","Forb","ATHPUS",54,-0.0496439966512191,-0.621377811413694,0.445766733000389,0.274222525274737,0.586174200368033,-0.281776833838343,0.396039810691433,0.566342497919401,-0.656568741080803,-0.613108253107137,-0.558088132560955,54,"annual","Brassicaceae","Native","Forb",1.18321595661992,-0.0577932093401856,0,17.7886990801577,0.450639147802929,25.3328894806924,-1.04344251753464,1.10795594488236,-2.18479696093263,2.68820452926839,1,-1.59037238679597,0,1.99697931458637,35.7810395238095,2.2157284952381,1.53936781809375,NA,233,185,0.236051502145923,0.297297297297297
"1018",1018,"2","Harsh","watered","fertilized","WN","37",0,1370,6,"Poaceae","annual","yes","invasive","Grass","AVEFAT",3,-2.92086872108495,2.23493751903591,-0.179757496479358,-0.351379681877674,-1.2731950739667,-0.101061093304724,0.419293271947443,1.39457100838789,-0.587319589005757,0.271499634748384,0.0875954439771315,3,"annual","Poaceae","Non-Native","Grass",2.56904651573303,-1.2682391662442,1,23.9674126790898,0.425799367825653,17.7657627682582,2.59260493074192,2.11680362962042,-2.04939670969689,2.7091420281871,1,-1.1708040533053,0,2.84816535645264,36.966633,2.3974183,2.71037456434246,NA,233,185,0,0
"1019",1019,"2","Harsh","watered","fertilized","WN","37",0,1371,108,"Poaceae","annual","yes","invasive","Grass","BRODIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1020",1020,"2","Harsh","watered","fertilized","WN","37",3,1372,8,"Poaceae","annual","yes","invasive","Grass","BROHOR",5,-3.73755050531632,-1.04453596453085,1.51706636231729,-0.3263197754617,-0.792766472647008,-0.0234164081495281,-1.65544323165617,-0.34824403565841,0.968416499101593,-0.713255691666857,-0.340848071381565,5,"annual","Poaceae","Non-Native","Grass",0.469041575982343,-0.737359501377006,1,21.4764735017335,0.403233106013639,18.7755734655921,0.544357106974783,2.44769550676209,-1.80518576791072,2.49110949112267,1,1.53311742370047,0,3.14007574814226,31.684679,1.8789379,2.35146358659565,NA,233,185,0.0128755364806867,0.0162162162162162
"1021",1021,"2","Harsh","watered","fertilized","WN","37",8,1373,9,"Poaceae","annual","yes","invasive","Grass","BROMAD",55,-2.73072241580168,-0.566707217637048,0.695066191039759,-0.430693145926932,-0.600123444244397,-1.19645436037934,-1.42567253039994,-0.0710283072195807,-0.161011933743148,-0.0150959812543176,-0.456765279653481,55,"annual","Poaceae","Non-Native","Grass",1.04880884817015,-0.265055997775891,1,15.1281943862589,0.421435478492831,27.8576192064021,0.303693207390762,2.28623558521223,-1.64604392218773,2.63885035309468,1,0.50823809900931,0,2.98790491958982,24.772517,0.93060596,1.84970411094688,NA,233,185,0.0343347639484979,0.0432432432432432
"1022",1022,"2","Harsh","watered","fertilized","WN","37",0,1374,10,"MONTIACEAE","annual","no","native","Forb","CALCIL",6,1.85943885104585,0.888208622146904,1.00823703152097,-1.64402285508953,-1.50948547014312,-0.74111921343873,1.33270653933698,0.661018695084173,-0.561932153755648,0.625669041724216,-0.157030370154517,6,"annual","MONTIACEAE","Native","Forb",1.67332005306815,-1.12033132612472,1,14.6817717901613,0.478072449318711,32.5623130608176,-1.08803509163034,0.339875047630171,-3.23557577499489,2.68642732796976,0,-3.85646446278322,0,1.19166917413471,7.024024,0.94168466,-0.0387842700084479,NA,233,185,0,0
"1023",1023,"2","Harsh","watered","fertilized","WN","37",0,1375,11,"Asteraceae","annual","yes","native","Forb","CALPAU",7,-0.697515693091998,0.555603574661189,-0.606658448017544,-0.315256641731001,1.29086297194113,0.396167617302244,1.02534433341108,0.745419836323865,-0.817265061985636,0.76061330549827,-0.0104498781825342,7,"annual","Asteraceae","Native","Forb",2.23606797749979,-0.733078420939704,0,16.2420357913441,0.452674212946586,27.8705341351256,0.327661004001989,1.13917092051146,-2.52762839039768,2.6312299803459,2,-1.9395354010061,0,1.93309369665415,7.3893639,1.444655,1.14023968676381,NA,233,185,0,0
"1024",1024,"2","Harsh","watered","fertilized","WN","37",0,1376,110,"LILIACEAE","bulb","no","native","Forb","CALSUP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1025",1025,"2","Harsh","watered","fertilized","WN","37",0,1377,111,"Onagraceae","annual","no","native","Forb","CAMGRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1026",1026,"2","Harsh","watered","fertilized","WN","37",0,1378,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1027",1027,"2","Harsh","watered","fertilized","WN","37",0,1379,12,"Orobanchaceae","annual","yes","native","Forb","CASATT",56,2.41375271088522,-1.24616891544662,-0.327830160306654,-0.132971282780896,-0.429218606095384,0.669786177573614,-0.730607011195806,0.429924495262908,1.0246983371576,0.130815875297932,0.00844606107643055,56,"annual","Orobanchaceae","Native","Forb",1.07238052947636,-0.608966553377488,0,13.6512120932805,0.58631037212985,42.9493269992082,-1.78943217946896,0.274705185695364,-3.50283765921747,2.55443504043068,0,-1.10171466606813,0,1.16507374103779,13.748108,0.9350374,-0.259582936947331,NA,233,185,0,0
"1028",1028,"2","Harsh","watered","fertilized","WN","37",0,1380,113,"Orobanchaceae","annual","no","native","Forb","CASRUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1029",1029,"2","Harsh","watered","fertilized","WN","37",0,1381,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1030",1030,"2","Harsh","watered","fertilized","WN","37",0,1382,14,"Asteraceae","annual","no","native","Forb","CENTRI",57,4.12047726304585,-0.686075684595518,1.0998408485244,-0.71063814852362,0.0971930458620858,0.612602397129065,-0.329026923851787,0.344322817172738,-0.0722358800697196,0.161000410926119,-0.161580573849551,57,"annual","Asteraceae","Native","Forb",0.866025403784439,-1.36424368030233,0,11.5026589166461,0.542019230769231,47.1212121212121,-3.28038446826898,-0.700527971709654,-3.92650499775749,2.68921462495078,0,-2.3901271926102,0,0.177541567492465,10.4924025,0.37224239,-1.98011168434227,NA,233,185,0,0
"1031",1031,"2","Harsh","watered","fertilized","WN","37",0,1383,15,"Asteraceae","annual","yes","native","Forb","CHAGLA",8,-0.87110123613493,-1.78853361103933,-0.366051477622954,-0.610166733520942,0.337052748774334,0.31315628767429,0.421483287565383,0.271227088961035,0.413646726349276,-0.753592240872428,-0.126407397200114,8,"annual","Asteraceae","Native","Forb",1.04880884817015,-0.261312541120922,0,17.2153330019881,0.48241295264624,28.0222841225627,-0.667068810391264,1.4986787391019,-1.78886296021394,2.42411281993147,1,-1.13784512469487,0,2.23920067895194,13.89008905,0.66028713,0.604127424490171,NA,233,185,0,0
"1032",1032,"2","Harsh","watered","fertilized","WN","37",0,1384,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM",9,0.00969116130397584,1.81708693131311,-1.57546656735197,-0.0643721007405074,-0.249897578865568,0.241248171999967,-0.72271689729552,0.159051772453244,0.675281461254634,-0.363185934833242,0.27777942208597,9,"bulb","AGAVACEAE","Native","Forb",2.14476105895272,-1.15967792412775,0,14.4921601964674,0.497337115072934,34.3176661264182,2.3095287481084,1.38002907514096,-3.3870510452423,2.65631305032016,0,-0.731069404315595,0,2.28194711749168,4.4755521,2.7120518,2.06510837333592,NA,233,185,0,0
"1033",1033,"2","Harsh","watered","fertilized","WN","37",0,1385,116,"polygonaceae","annual","no","native","Forb","CHOPOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1034",1034,"2","Harsh","watered","fertilized","WN","37",27,1386,80,"Onagraceae","annual","no","native","Forb","CLARKIASP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0.11587982832618,0.145945945945946
"1035",1035,"2","Harsh","watered","fertilized","WN","37",0,1387,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA",12,-1.51725380645393,0.0139711801558773,0.940568850102672,1.35116213281886,1.49391729076628,0.216105231381007,-0.0515245224359536,-0.0580139740613323,0.172209043626007,-0.00615720012378783,0.0144708243528246,12,"annual","Plantaginaceae","Native","Forb",1.08397416943394,0.201308418610063,0,20.5811462676805,0.413686113393591,20.1002465078061,0.712051801283051,1.14200384303999,-2.87612202909751,2.67239942524917,2,-0.0576216340510432,0,2.04347526509836,13.7594231,2.2112972,1.6314595660653,NA,233,185,0,0
"1036",1036,"2","Harsh","watered","fertilized","WN","37",0,1388,119,"CRASSULACEAE","annual","no","native","Forb","CRACON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1037",1037,"2","Harsh","watered","fertilized","WN","37",0,1389,20,"Boraginaceae","annual","no","native","Forb","CRYHIS",13,1.27917071919878,-0.356326053343227,-1.46793549796201,-0.761098882007171,-0.490494602007848,0.596808421721797,-0.252828451546557,-0.00760190564004418,-0.521166546383274,0.0752817231446304,0.130563042279115,13,"annual","Boraginaceae","Native","Forb",2.14476105895272,-0.808219226713707,0,11.2266597892565,0.519812350733538,46.301603548277,-1.02398730732953,0.640096448045438,-2.67405276125271,2.5452730422394,0,-1.34424288911692,0,1.42897844487539,12.6693285,0.87299704,0.0439478495410302,NA,233,185,0,0
"1038",1038,"2","Harsh","watered","fertilized","WN","37",0,1390,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP",14,0.326310442593164,0.217976839824172,0.18833506192545,-1.41301004672919,-1.38999349670412,-1.53615024089643,-0.0142423817911488,0.473276107955882,0.100063534551738,0.199946347580468,-0.0198105853742492,14,"perennial","THEMIDACEAE","Native","Forb",1.34164078649987,-0.640969489456686,1,11.855115697815,0.494248739495798,41.690756302521,0.17085728288807,1.26808174883368,-2.48351160974305,2.65135945408676,0,-2.25119512077995,0,2.02200028196041,5.041452,1.4313608,1.25457030570566,NA,233,185,0,0
"1039",1039,"2","Harsh","watered","fertilized","WN","37",0,1391,22,"Poaceae","perennial","no","native","Grass","ELYELY",15,-2.70960188672319,0.207937366544262,0.654469349923819,0.235716278856385,-0.923023746326361,-0.684047382853335,-0.88601660111779,0.151059186112228,-0.589669079303955,0.161321313836724,0.0891036849469947,15,"perennial","Poaceae","Native","Grass",1.58113883008419,-0.15136743717927,1,19.1514827269948,0.413631561571476,21.5978870914493,0.927230671912489,1.78883299126556,-1.77797598776172,2.67761700036402,1,0.378265599210711,0,2.51691842807734,35.738312,1.06354994,1.54398710328834,NA,233,185,0,0
"1040",1040,"2","Harsh","watered","fertilized","WN","37",0,1392,23,"Onagraceae","annual","yes","native","Forb","EPIBRA",58,0.69479589817417,-1.08535640880339,-0.564405500628672,0.72215073672467,0.669964587807307,-1.06076370639999,-0.34095354770759,0.466396206566727,0.517665167969048,0.239703401091951,0.202565798008234,58,"annual","Onagraceae","Native","Forb",1.04880884817015,0.802227144773952,0,12.0193064809207,0.540336963921035,44.9557522123894,-0.0474323364348889,0.903538405495452,-2.63258699117071,2.66374130438694,1,-1.05371988232544,1,1.72735155289464,11.1111555,1.3028486,0.841825945300508,NA,233,185,0,0
"1041",1041,"2","Harsh","watered","fertilized","WN","37",0,1394,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1042",1042,"2","Harsh","watered","fertilized","WN","37",0,1396,24,"polygonaceae","shrub","no","native","Forb","ERINUD",16,-0.865269566578975,0.153038736466342,0.787978790882367,-0.395154020549019,-1.68544149330574,-0.347517540532945,-0.430950315157693,-0.68429222392312,-0.281017626318182,-0.0336888708636022,0.154396093044183,16,"shrub","polygonaceae","Native","Forb",1.48323969741913,-0.325967198496102,1,16.8480933266433,0.421308030112923,25.0062735257215,-0.0043092715880984,1.06560840293529,-2.57309223876675,2.58996649672405,0,-0.51356219810559,0,1.7995165385548,15.398703,1.2408079,0.76562606218026,NA,233,185,0,0
"1043",1043,"2","Harsh","watered","fertilized","WN","37",0,1397,25,"Asteraceae","perennial","no","native","Forb","ERILAN",59,-0.351073200782756,-2.38243378098337,-2.31700573747341,0.90482776081186,-0.519046538268541,0.912359105405693,-0.0736682577871696,-0.334417128185683,-0.539170750724247,1.24062073696046,0.175835591211634,59,"perennial","Asteraceae","Native","Forb",2.48997991959775,1.40140465800767,0,14.1387151310228,0.547499181669394,38.7234042553191,-1.74524172632302,0.977902837732403,-2.08500147076109,2.40102480908706,1,0.244682176775589,0,1.73167460692358,12.0670282,0.71346458,0.176962514410011,NA,233,185,0,0
"1044",1044,"2","Harsh","watered","fertilized","WN","37",0,1398,130,"polygonaceae","annual","no","native","Forb","ERIVIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1045",1045,"2","Harsh","watered","fertilized","WN","37",0,1399,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1046",1046,"2","Harsh","watered","fertilized","WN","37",0,1400,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,185,0,0
"1047",1047,"2","Harsh","watered","fertilized","WN","37",0,1401,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE",60,1.47854158939488,0.759762324872449,-0.309877876766855,0.906765666021402,-0.357287147544724,0.352980028076407,-0.382330810973409,-0.223851142290827,0.343256653239462,0.0773706264323458,-0.401294278160812,60,"annual","Euphorbiaceae","Native","Forb",1.70293863659264,-0.122917431595491,0,16.0309635173059,0.49744847605225,31.0304789550073,-0.331842968237551,0.640096448045438,-4.02892873737209,2.70760613636994,0,-0.967567768499127,0,1.545108734716,14.3416118,1.4978324,0.741595476775378,NA,233,185,0,0
"1048",1048,"2","Harsh","watered","fertilized","WN","37",0,1402,27,"Asteraceae","annual","no","native","Forb","FILCAL",61,2.56757521251956,-2.0342007028216,0.926828383549009,-0.770261772227781,0.108447556935561,0.588305348335166,-1.39432878667131,-0.353066390935662,-0.697709577805309,-0.531847959791808,0.19393021656056,61,"annual","Asteraceae","Native","Forb",0.645497224367903,-1.09973833391323,0,9.81630155427732,0.503667189952904,51.309262166405,-3.53247541438901,-0.395146295647733,-2.56368267950789,2.59690995660948,0,-0.689385624092392,0,0.40253863014567,20.89815,0.34122222,-1.8558694741918,NA,233,185,0,0
"1049",1049,"2","Harsh","watered","fertilized","WN","37",0,1403,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR",17,-1.20420785567635,-0.0698339723562483,-0.203249065714988,-0.173845643602971,1.78813410835963,-1.64175736005251,1.52303795290011,0.695812494421227,0.803959012608015,-0.214819558962127,-0.389626812578765,17,"bulb","LILIACEAE","Native","Forb",0.948683298050514,0.470304461433783,0,15.0369629317607,0.454314349347757,30.2131721285396,1.67883803431668,2.03858246313864,-2.37992061726922,2.62452810405701,2,-2.69569719463077,0,2.93858429495371,19.242952,5.6988539,3.42755748127176,NA,233,185,0,0
