"","Line","habitat","watering","fertilization","WFtreatment","Plot","relcover","obsID","IDnum","family","annual","MarinaSp","nat.inv","Functional.group","clean_code"
"3448","3","Harshserp","unwatered","fertilized","F","45",0,4640,110,"LILIACEAE","bulb","no","native","Forb","CALSUP"
"3449","3","Harshserp","unwatered","fertilized","F","45",0,4641,111,"Onagraceae","annual","no","native","Forb","CAMGRA"
"3450","3","Harshserp","unwatered","fertilized","F","45",0,4642,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC"
"3451","3","Harshserp","unwatered","fertilized","F","45",0,4643,12,"Orobanchaceae","annual","yes","native","Forb","CASATT"
"3452","3","Harshserp","unwatered","fertilized","F","45",0,4644,113,"Orobanchaceae","annual","no","native","Forb","CASRUB"
"3453","3","Harshserp","unwatered","fertilized","F","45",0,4645,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL"
"3454","3","Harshserp","unwatered","fertilized","F","45",0,4646,14,"Asteraceae","annual","no","native","Forb","CENTRI"
"3455","3","Harshserp","unwatered","fertilized","F","45",0,4647,15,"Asteraceae","annual","yes","native","Forb","CHAGLA"
"3456","3","Harshserp","unwatered","fertilized","F","45",0,4648,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM"
"3457","3","Harshserp","unwatered","fertilized","F","45",0,4649,116,"polygonaceae","annual","no","native","Forb","CHOPOL"
"3458","3","Harshserp","unwatered","fertilized","F","45",4,4650,80,"Onagraceae","annual","no","native","Forb","CLARKIASP"
"3459","3","Harshserp","unwatered","fertilized","F","45",0,4651,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA"
"3460","3","Harshserp","unwatered","fertilized","F","45",0,4652,119,"CRASSULACEAE","annual","no","native","Forb","CRACON"
"3461","3","Harshserp","unwatered","fertilized","F","45",0,4653,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"3462","3","Harshserp","unwatered","fertilized","F","45",0,4654,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"3463","3","Harshserp","unwatered","fertilized","F","45",0,4655,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"3464","3","Harshserp","unwatered","fertilized","F","45",1,4656,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"3465","3","Harshserp","unwatered","fertilized","F","45",0,4658,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"3466","3","Harshserp","unwatered","fertilized","F","45",0,4660,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"3467","3","Harshserp","unwatered","fertilized","F","45",0,4661,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"3468","3","Harshserp","unwatered","fertilized","F","45",0,4662,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"3469","3","Harshserp","unwatered","fertilized","F","45",0,4663,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"3470","3","Harshserp","unwatered","fertilized","F","45",0,4664,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"3471","3","Harshserp","unwatered","fertilized","F","45",0,4665,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"3472","3","Harshserp","unwatered","fertilized","F","45",0,4666,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"3473","3","Harshserp","unwatered","fertilized","F","45",0,4667,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"3474","3","Harshserp","unwatered","fertilized","F","45",0,4668,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"3475","3","Harshserp","unwatered","fertilized","F","45",2,4669,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"3476","3","Harshserp","unwatered","fertilized","F","45",0,4670,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"3477","3","Harshserp","unwatered","fertilized","F","45",1,4671,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"3478","3","Harshserp","unwatered","fertilized","F","45",0,4672,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"3479","3","Harshserp","unwatered","fertilized","F","45",0,4673,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"3480","3","Harshserp","unwatered","fertilized","F","45",2,4674,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"3481","3","Harshserp","unwatered","fertilized","F","45",0,4675,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
"3482","3","Harshserp","unwatered","fertilized","F","45",0,4676,38,"Asteraceae","annual","yes","native","Forb","LASCAL"
"3483","3","Harshserp","unwatered","fertilized","F","45",0,4677,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT"
"3484","3","Harshserp","unwatered","fertilized","F","45",0,4678,140,"Polemoniaceae","annual","no","native","Forb","LINBIC"
"3485","3","Harshserp","unwatered","fertilized","F","45",1,4679,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC"
"3486","3","Harshserp","unwatered","fertilized","F","45",0,4680,141,"Polemoniaceae","annual","no","native","Forb","LINJEP"
"3487","3","Harshserp","unwatered","fertilized","F","45",6,4681,41,"Poaceae","annual","no","invasive","Grass","LOLMUL"
"3488","3","Harshserp","unwatered","fertilized","F","45",0,4682,42,"Apiaceae","perennial","no","native","Forb","LOMMAR"
"3489","3","Harshserp","unwatered","fertilized","F","45",0,4683,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM"
"3490","3","Harshserp","unwatered","fertilized","F","45",0,4684,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA"
"3491","3","Harshserp","unwatered","fertilized","F","45",0,4685,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN"
"3492","3","Harshserp","unwatered","fertilized","F","45",0,4687,45,"Asteraceae","annual","yes","native","Forb","MICCAL"
"3493","3","Harshserp","unwatered","fertilized","F","45",0,4688,46,"Asteraceae","annual","yes","native","Forb","MICDOU"
"3494","3","Harshserp","unwatered","fertilized","F","45",0,4689,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU"
"3495","3","Harshserp","unwatered","fertilized","F","45",0,4690,49,"Poaceae","perennial","no","native","Grass","NASPUL"
"3496","3","Harshserp","unwatered","fertilized","F","45",0,4691,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP"
"3497","3","Harshserp","unwatered","fertilized","F","45",0,4692,51,"Caryophyllaceae","annual","no","invasive","Forb","PETPRO"
"3498","3","Harshserp","unwatered","fertilized","F","45",0,4693,52,"Polemoniaceae","annual","no","native","Forb","PHLGRA"
"3499","3","Harshserp","unwatered","fertilized","F","45",1,4694,53,"Plantaginaceae","annual","yes","native","Forb","PLAERE"
"3500","3","Harshserp","unwatered","fertilized","F","45",0,4695,154,"Poaceae","annual","yes","native","Grass","POASEC"
"3501","3","Harshserp","unwatered","fertilized","F","45",0,4697,54,"Asteraceae","annual","yes","native","Forb","RIGLEP"
"3502","3","Harshserp","unwatered","fertilized","F","45",0,4698,55,"Malvaceae","annual","yes","native","Forb","SIDDIP"
"3503","3","Harshserp","unwatered","fertilized","F","45",0,4699,56,"Caryophyllaceae","annual","no","native","Forb","SILGAL"
"3504","3","Harshserp","unwatered","fertilized","F","45",23,4700,164,"Caryophyllaceae","annual","no","native","Forb","STENIT"
"3505","3","Harshserp","unwatered","fertilized","F","45",0,4701,58,"Poaceae","annual","no","invasive","Grass","TAECAP"
"3506","3","Harshserp","unwatered","fertilized","F","45",0,4703,59,"Brassicaceae","annual","yes","native","Forb","THYCUR"
"3507","3","Harshserp","unwatered","fertilized","F","45",0,4704,166,"APIACEAE","annual","no","invasive","Forb","TORARV"
"3508","3","Harshserp","unwatered","fertilized","F","45",0,4705,60,"Fabaceae","annual","yes","native","N-fixer","TRIALB"
"3509","3","Harshserp","unwatered","fertilized","F","45",0,4707,61,"Fabaceae","annual","yes","native","N-fixer","TRIFUC"
"3510","3","Harshserp","unwatered","fertilized","F","45",0,4708,62,"Fabaceae","annual","yes","invasive","N-fixer","TRIHIR"
"3511","3","Harshserp","unwatered","fertilized","F","45",0,4709,170,"THEMIDACEAE","perennial","no","native","Forb","TRILAX"
"3512","3","Harshserp","unwatered","fertilized","F","45",0,4710,63,"Fabaceae","annual","yes","native","N-fixer","TRIWIL"
"3513","3","Harshserp","unwatered","fertilized","F","45",1,4711,65,"Asteraceae","annual","yes","native","Forb","UROLIN"
"3514","3","Harshserp","unwatered","fertilized","F","45",0,4712,66,"Caryophyllaceae","annual","no","invasive","Forb","VELRIG"
"3515","3","Harshserp","unwatered","fertilized","F","45",0,4713,67,"Fabaceae","annual","yes","invasive","N-fixer","VICVIL"
"3516","3","Harshserp","unwatered","fertilized","F","45",0,4714,68,"VIOLACEAE","perennial","no","native","Forb","VIODOU"
"3517","3","Harshserp","unwatered","fertilized","F","45",0,4715,69,"Poaceae","annual","no","native","Grass","VULMIC"
"3518","3","Harshserp","unwatered","fertilized","F","45",0,4716,70,"Poaceae","annual","no","invasive","Grass","VULMYU"
"3519","3","Harshserp","unwatered","fertilized","F","45",0,4718,71,"MELANTHIACEAE","perennial","no","native","Forb","ZIGFRE"
"3520","3","Harshserp","unwatered","fertilized","F","45",0,4720,103,"Boraginaceae","annual","yes","native","Forb","AMSMEN"
"3521","3","Harshserp","unwatered","fertilized","F","45",0,4721,3,"Primulaceae","annual","yes","invasive","Forb","ANAARV"
"3522","3","Harshserp","unwatered","fertilized","F","45",0,4722,118,"MONTIACEAE","annual","no","native","Forb","CLAEXI"
"3523","3","Harshserp","unwatered","fertilized","F","45",0,4723,122,"Poaceae","annual","yes","invasive","Grass","CYNECH"
"3524","3","Harshserp","unwatered","fertilized","F","45",0,4724,126,"Brassicaceae","annual",NA,"invasive","Forb","DRAVER"
"3525","3","Harshserp","unwatered","fertilized","F","45",0,4725,127,"Onagraceae","perennial","no","native","Forb","EPICIL"
"3526","3","Harshserp","unwatered","fertilized","F","45",0,4727,133,"Poaceae","annual","yes","invasive","Grass","GASVEN"
"3527","3","Harshserp","unwatered","fertilized","F","45",0,4728,136,"Linaceae","annual",NA,"native","Forb","HESMIC"
"3528","3","Harshserp","unwatered","fertilized","F","45",0,4730,146,"Poaceae","perennial","no","native","Grass","MELCAL"
"3529","3","Harshserp","unwatered","fertilized","F","45",0,4731,48,"PHRYMACEAE","perennial","no","native","Forb","MIMGUT"
"3530","3","Harshserp","unwatered","fertilized","F","45",0,4732,148,"Caryophyllaceae","annual",NA,"native","Forb","MINDOU"
"3531","3","Harshserp","unwatered","fertilized","F","45",0,4733,153,"VALERIANACEAE","annual","no","native","Forb","PLECIL"
"3532","3","Harshserp","unwatered","fertilized","F","45",1,4734,156,"Asteraceae","annual",NA,"invasive","Forb","PSELUT"
"3533","3","Harshserp","unwatered","fertilized","F","45",0,4735,159,"Caryophyllaceae","annual","no","invasive","Forb","SAGAPE"
"3534","3","Harshserp","unwatered","fertilized","F","45",0,4736,162,"Asteraceae","annual","yes","invasive","Forb","SENVUL"
"3535","3","Harshserp","unwatered","fertilized","F","45",0,4737,57,"Iridaceae","perennial","no","native","Forb","SISBEL"
"3536","3","Harshserp","unwatered","fertilized","F","49",0,4762,1,"Asteraceae","annual","yes","native","Forb","AGOHET"
"3537","3","Harshserp","unwatered","fertilized","F","49",0,4763,2,"ALLIACEAE","bulb","no","native","Forb","ALLFAL"
"3538","3","Harshserp","unwatered","fertilized","F","49",0,4764,102,"ALLIACEAE","bulb","no","native","Forb","ALLAMP"
"3539","3","Harshserp","unwatered","fertilized","F","49",0,4765,4,"Asteraceae","annual","yes","native","Forb","ANCFIL"
"3540","3","Harshserp","unwatered","fertilized","F","49",0,4766,105,"Fabaceae","annual","no","native","N-fixer","ASTBRE"
"3541","3","Harshserp","unwatered","fertilized","F","49",0,4767,106,"Fabaceae","annual","yes","native","N-fixer","ASTGAM"
"3542","3","Harshserp","unwatered","fertilized","F","49",0,4769,5,"Brassicaceae","annual","yes","native","Forb","ATHPUS"
"3543","3","Harshserp","unwatered","fertilized","F","49",0,4770,6,"Poaceae","annual","yes","invasive","Grass","AVEFAT"
"3544","3","Harshserp","unwatered","fertilized","F","49",0,4771,108,"Poaceae","annual","yes","invasive","Grass","BRODIA"
"3545","3","Harshserp","unwatered","fertilized","F","49",123,4772,8,"Poaceae","annual","yes","invasive","Grass","BROHOR"
"3546","3","Harshserp","unwatered","fertilized","F","49",0,4773,9,"Poaceae","annual","yes","invasive","Grass","BROMAD"
"3547","3","Harshserp","unwatered","fertilized","F","49",0,4774,10,"MONTIACEAE","annual","no","native","Forb","CALCIL"
"3548","3","Harshserp","unwatered","fertilized","F","49",0,4775,11,"Asteraceae","annual","yes","native","Forb","CALPAU"
"3549","3","Harshserp","unwatered","fertilized","F","49",0,4776,110,"LILIACEAE","bulb","no","native","Forb","CALSUP"
"3550","3","Harshserp","unwatered","fertilized","F","49",0,4777,111,"Onagraceae","annual","no","native","Forb","CAMGRA"
"3551","3","Harshserp","unwatered","fertilized","F","49",0,4778,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC"
"3552","3","Harshserp","unwatered","fertilized","F","49",0,4779,12,"Orobanchaceae","annual","yes","native","Forb","CASATT"
"3553","3","Harshserp","unwatered","fertilized","F","49",0,4780,113,"Orobanchaceae","annual","no","native","Forb","CASRUB"
"3554","3","Harshserp","unwatered","fertilized","F","49",0,4781,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL"
"3555","3","Harshserp","unwatered","fertilized","F","49",0,4782,14,"Asteraceae","annual","no","native","Forb","CENTRI"
"3556","3","Harshserp","unwatered","fertilized","F","49",0,4783,15,"Asteraceae","annual","yes","native","Forb","CHAGLA"
"3557","3","Harshserp","unwatered","fertilized","F","49",0,4784,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM"
"3558","3","Harshserp","unwatered","fertilized","F","49",0,4785,116,"polygonaceae","annual","no","native","Forb","CHOPOL"
"3559","3","Harshserp","unwatered","fertilized","F","49",1,4786,80,"Onagraceae","annual","no","native","Forb","CLARKIASP"
"3560","3","Harshserp","unwatered","fertilized","F","49",0,4787,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA"
"3561","3","Harshserp","unwatered","fertilized","F","49",0,4788,119,"CRASSULACEAE","annual","no","native","Forb","CRACON"
"3562","3","Harshserp","unwatered","fertilized","F","49",0,4789,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"3563","3","Harshserp","unwatered","fertilized","F","49",0,4790,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"3564","3","Harshserp","unwatered","fertilized","F","49",0,4791,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"3565","3","Harshserp","unwatered","fertilized","F","49",0,4792,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"3566","3","Harshserp","unwatered","fertilized","F","49",0,4794,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"3567","3","Harshserp","unwatered","fertilized","F","49",0,4796,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"3568","3","Harshserp","unwatered","fertilized","F","49",0,4797,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"3569","3","Harshserp","unwatered","fertilized","F","49",0,4798,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"3570","3","Harshserp","unwatered","fertilized","F","49",0,4799,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"3571","3","Harshserp","unwatered","fertilized","F","49",0,4800,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"3572","3","Harshserp","unwatered","fertilized","F","49",0,4801,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"3573","3","Harshserp","unwatered","fertilized","F","49",0,4802,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"3574","3","Harshserp","unwatered","fertilized","F","49",0,4803,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"3575","3","Harshserp","unwatered","fertilized","F","49",0,4804,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"3576","3","Harshserp","unwatered","fertilized","F","49",0,4805,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"3577","3","Harshserp","unwatered","fertilized","F","49",0,4806,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"3578","3","Harshserp","unwatered","fertilized","F","49",0,4807,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"3579","3","Harshserp","unwatered","fertilized","F","49",0,4808,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"3580","3","Harshserp","unwatered","fertilized","F","49",0,4809,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"3581","3","Harshserp","unwatered","fertilized","F","49",0,4810,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"3582","3","Harshserp","unwatered","fertilized","F","49",0,4811,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
"3583","3","Harshserp","unwatered","fertilized","F","49",0,4812,38,"Asteraceae","annual","yes","native","Forb","LASCAL"
"3584","3","Harshserp","unwatered","fertilized","F","49",9,4813,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT"
"3585","3","Harshserp","unwatered","fertilized","F","49",0,4814,140,"Polemoniaceae","annual","no","native","Forb","LINBIC"
"3586","3","Harshserp","unwatered","fertilized","F","49",0,4815,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC"
"3587","3","Harshserp","unwatered","fertilized","F","49",0,4816,141,"Polemoniaceae","annual","no","native","Forb","LINJEP"
"3588","3","Harshserp","unwatered","fertilized","F","49",0,4817,41,"Poaceae","annual","no","invasive","Grass","LOLMUL"
"3589","3","Harshserp","unwatered","fertilized","F","49",0,4818,42,"Apiaceae","perennial","no","native","Forb","LOMMAR"
"3590","3","Harshserp","unwatered","fertilized","F","49",0,4819,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM"
"3591","3","Harshserp","unwatered","fertilized","F","49",0,4820,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA"
"3592","3","Harshserp","unwatered","fertilized","F","49",0,4821,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN"
"3593","3","Harshserp","unwatered","fertilized","F","49",0,4823,45,"Asteraceae","annual","yes","native","Forb","MICCAL"
